,YearSchluessel,Year,Stadt-/Landkreis,Arbeitsplatzdichte,"Anteil Erwerbst. Land- u. Forstwirtsch., Fischerei in %",Anteil Erwerbstätige Produzierendes Gewerbe in %,Anteil Erwerbstätige Verarbeitendes Gewerbe in %,Anteil Erwerbstätige Baugewerbe in %,Anteil Erwerbstätige Dienstleistungsbereiche in %,"Ant ET Handel, Verkehr, Gastgew., Inform., Kommun. In %","Ant ET Finanz-, Vers., Unt-dl., Grundst-, Wohngsw. In %","Ant ET Öffentl. u. sonst. DL, Erzieh., Gesundh. In %",LAND_NAME,LAND_ABK
14627,201614627,2016,Landkreis Meissen,777.5,2.6,33.300000000000004,22.200000000000003,9.700000000000001,64.0,24.700000000000003,12.200000000000001,27.1,Sachsen,SN
14627,201314627,2013,Landkreis Meissen,739.6,2.6,34.4,23.0,9.9,63.0,24.1,12.100000000000001,26.8,Sachsen,SN
14627,200914627,2009,Landkreis Meissen,676.0,2.8000000000000003,32.800000000000004,21.900000000000002,9.600000000000001,64.60000000000001,24.400000000000002,11.700000000000001,28.5,Sachsen,SN
14627,200514627,2005,Landkreis Meissen,609.7,2.9000000000000004,32.6,20.8,10.4,64.7,24.700000000000003,11.0,29.0,Sachsen,SN
14627,200214627,2002,Landkreis Meissen,591.8000000000001,2.8000000000000003,34.1,21.6,10.9,63.1,24.1,9.9,29.1,Sachsen,SN
14628,201614628,2016,Landkreis Sächsische Schweiz-Osterzgebirge,691.7,2.5,33.7,21.0,11.0,63.800000000000004,21.8,10.0,31.900000000000002,Sachsen,SN
14628,201314628,2013,Landkreis Sächsische Schweiz-Osterzgebirge,665.7,2.6,33.2,20.1,11.200000000000001,64.2,22.200000000000003,10.9,31.1,Sachsen,SN
14628,200914628,2009,Landkreis Sächsische Schweiz-Osterzgebirge,620.8000000000001,3.0,31.200000000000003,18.1,11.4,65.8,23.0,11.3,31.6,Sachsen,SN
14628,200514628,2005,Landkreis Sächsische Schweiz-Osterzgebirge,562.1,3.0,30.3,17.3,11.4,66.7,23.200000000000003,11.5,31.900000000000002,Sachsen,SN
14628,200214628,2002,Landkreis Sächsische Schweiz-Osterzgebirge,543.3000000000001,3.4000000000000004,31.3,17.3,11.9,65.10000000000001,22.900000000000002,9.700000000000001,32.5,Sachsen,SN
14713,201614713,2016,Leipzig,875.4000000000001,0.1,14.5,8.4,4.9,85.5,26.700000000000003,27.0,31.8,Sachsen,SN
14713,201314713,2013,Leipzig,907.1,0.1,13.600000000000001,7.4,4.9,86.30000000000001,26.8,28.1,31.400000000000002,Sachsen,SN
14713,200914713,2009,Leipzig,854.2,0.1,14.200000000000001,7.1000000000000005,5.6000000000000005,85.7,28.1,24.6,33.0,Sachsen,SN
14713,200514713,2005,Leipzig,803.5,0.1,14.700000000000001,7.2,6.1000000000000005,85.10000000000001,29.3,22.200000000000003,33.6,Sachsen,SN
14713,200214713,2002,Leipzig,792.2,0.1,16.1,7.2,7.4,83.80000000000001,29.3,21.1,33.300000000000004,Sachsen,SN
14729,201614729,2016,Landkreis Leipzig,641.7,2.5,30.8,15.4,12.100000000000001,66.7,25.0,12.0,29.700000000000003,Sachsen,SN
14729,201314729,2013,Landkreis Leipzig,623.3000000000001,2.5,31.3,16.0,12.100000000000001,66.2,25.200000000000003,12.0,29.0,Sachsen,SN
14729,200914729,2009,Landkreis Leipzig,571.1,2.7,30.5,15.100000000000001,12.0,66.8,25.3,11.8,29.700000000000003,Sachsen,SN
14729,200514729,2005,Landkreis Leipzig,492.5,3.1,31.400000000000002,14.5,13.100000000000001,65.60000000000001,24.8,11.9,29.0,Sachsen,SN
14729,200214729,2002,Landkreis Leipzig,490.20000000000005,3.2,33.300000000000004,14.700000000000001,14.3,63.6,24.1,11.0,28.400000000000002,Sachsen,SN
14730,201614730,2016,Landkreis Nordsachsen,749.5,3.4000000000000004,29.5,15.8,11.200000000000001,67.2,28.700000000000003,10.600000000000001,27.8,Sachsen,SN
14730,201314730,2013,Landkreis Nordsachsen,742.7,3.5,29.5,15.8,11.4,67.0,27.400000000000002,12.200000000000001,27.3,Sachsen,SN
14730,200914730,2009,Landkreis Nordsachsen,680.5,3.9000000000000004,28.400000000000002,15.200000000000001,11.100000000000001,67.7,27.0,12.600000000000001,28.200000000000003,Sachsen,SN
14730,200514730,2005,Landkreis Nordsachsen,593.1,4.1000000000000005,27.5,15.0,10.3,68.4,26.5,12.3,29.6,Sachsen,SN
14730,200214730,2002,Landkreis Nordsachsen,570.7,4.1000000000000005,29.1,15.200000000000001,11.600000000000001,66.60000000000001,26.700000000000003,10.9,29.0,Sachsen,SN
15001,201615001,2016,Dessau-Rosslau,874.4000000000001,0.9,23.6,15.3,7.1000000000000005,75.5,19.3,18.900000000000002,37.300000000000004,Sachsen-Anhalt,ST
15001,201315001,2013,Dessau-Rosslau,854.3000000000001,0.7000000000000001,23.700000000000003,15.200000000000001,7.1000000000000005,75.60000000000001,19.400000000000002,19.6,36.6,Sachsen-Anhalt,ST
15001,200915001,2009,Dessau-Rosslau,822.9000000000001,0.9,21.900000000000002,14.4,6.4,77.4,21.700000000000003,19.900000000000002,35.800000000000004,Sachsen-Anhalt,ST
15001,200515001,2005,Dessau-Rosslau,723.7,0.7000000000000001,22.3,13.8,6.9,77.30000000000001,22.900000000000002,16.7,37.6,Sachsen-Anhalt,ST
15001,200215001,2002,Dessau-Rosslau,709.2,0.6000000000000001,26.1,16.3,7.800000000000001,73.3,22.700000000000003,13.100000000000001,37.5,Sachsen-Anhalt,ST
15002,201615002,2016,Halle (Saale),838.9000000000001,0.1,10.9,4.800000000000001,4.800000000000001,88.9,23.700000000000003,22.3,43.0,Sachsen-Anhalt,ST
15002,201315002,2013,Halle (Saale),840.1,0.1,11.0,4.800000000000001,4.800000000000001,89.0,24.3,21.700000000000003,43.0,Sachsen-Anhalt,ST
15002,200915002,2009,Halle (Saale),837.5,0.1,11.200000000000001,4.7,4.9,88.7,22.200000000000003,20.900000000000002,45.6,Sachsen-Anhalt,ST
15002,200515002,2005,Halle (Saale),786.0,0.1,11.5,4.7,5.0,88.4,21.8,18.1,48.5,Sachsen-Anhalt,ST
15002,200215002,2002,Halle (Saale),789.4000000000001,0.1,13.600000000000001,5.5,5.7,86.30000000000001,22.6,16.5,47.300000000000004,Sachsen-Anhalt,ST
15003,201615003,2016,Magdeburg,907.0,0.1,14.3,7.300000000000001,5.300000000000001,85.7,21.6,25.0,39.1,Sachsen-Anhalt,ST
15003,201315003,2013,Magdeburg,918.9000000000001,0.1,14.600000000000001,7.4,5.4,85.30000000000001,21.400000000000002,25.5,38.400000000000006,Sachsen-Anhalt,ST
15003,200915003,2009,Magdeburg,938.5,0.1,14.200000000000001,6.7,5.800000000000001,85.7,21.5,25.200000000000003,38.900000000000006,Sachsen-Anhalt,ST
15003,200515003,2005,Magdeburg,842.7,0.2,15.200000000000001,6.6000000000000005,6.800000000000001,84.60000000000001,21.700000000000003,22.200000000000003,40.7,Sachsen-Anhalt,ST
15003,200215003,2002,Magdeburg,850.9000000000001,0.1,17.6,7.1000000000000005,8.5,82.30000000000001,22.1,19.1,41.0,Sachsen-Anhalt,ST
15081,201615081,2016,Altmarkkreis Salzwedel,677.8000000000001,5.9,27.8,16.2,9.200000000000001,66.3,23.700000000000003,11.600000000000001,31.0,Sachsen-Anhalt,ST
15081,201315081,2013,Altmarkkreis Salzwedel,672.2,5.800000000000001,29.5,17.6,9.5,64.7,23.400000000000002,12.4,28.900000000000002,Sachsen-Anhalt,ST
15081,200915081,2009,Altmarkkreis Salzwedel,631.3000000000001,6.300000000000001,28.3,17.2,8.700000000000001,65.60000000000001,23.5,10.600000000000001,31.5,Sachsen-Anhalt,ST
15081,200515081,2005,Altmarkkreis Salzwedel,578.3000000000001,6.0,27.3,16.3,8.9,66.7,23.6,9.700000000000001,33.300000000000004,Sachsen-Anhalt,ST
15081,200215081,2002,Altmarkkreis Salzwedel,549.4,6.300000000000001,27.5,14.0,10.8,66.10000000000001,23.0,8.700000000000001,34.4,Sachsen-Anhalt,ST
15082,201615082,2016,Landkreis Anhalt-Bitterfeld,690.3000000000001,3.0,35.1,24.3,7.6000000000000005,61.900000000000006,21.400000000000002,13.700000000000001,26.700000000000003,Sachsen-Anhalt,ST
15082,201315082,2013,Landkreis Anhalt-Bitterfeld,690.1,2.6,34.7,24.400000000000002,8.0,62.7,22.8,13.5,26.400000000000002,Sachsen-Anhalt,ST
15082,200915082,2009,Landkreis Anhalt-Bitterfeld,635.3000000000001,2.6,35.9,26.400000000000002,7.2,61.6,22.5,12.700000000000001,26.400000000000002,Sachsen-Anhalt,ST
15082,200515082,2005,Landkreis Anhalt-Bitterfeld,536.9,2.7,31.900000000000002,21.3,8.0,65.2,23.900000000000002,11.5,29.8,Sachsen-Anhalt,ST
15082,200215082,2002,Landkreis Anhalt-Bitterfeld,510.0,2.7,33.800000000000004,19.400000000000002,11.200000000000001,63.6,23.6,10.5,29.5,Sachsen-Anhalt,ST
15083,201615083,2016,Landkreis Börde,648.1,3.9000000000000004,34.6,24.700000000000003,8.0,61.6,28.400000000000002,10.100000000000001,23.1,Sachsen-Anhalt,ST
15083,201315083,2013,Landkreis Börde,626.5,3.6,34.800000000000004,24.1,8.6,61.6,28.400000000000002,10.3,22.900000000000002,Sachsen-Anhalt,ST
15083,200915083,2009,Landkreis Börde,577.2,3.8000000000000003,33.0,22.400000000000002,8.5,63.300000000000004,26.900000000000002,9.9,26.5,Sachsen-Anhalt,ST
15083,200515083,2005,Landkreis Börde,518.8000000000001,4.0,32.2,20.400000000000002,9.5,63.7,27.3,9.0,27.5,Sachsen-Anhalt,ST
15083,200215083,2002,Landkreis Börde,514.2,4.2,32.4,19.0,11.0,63.300000000000004,27.8,8.3,27.200000000000003,Sachsen-Anhalt,ST
15084,201615084,2016,Burgenlandkreis,652.7,2.3000000000000003,28.6,15.700000000000001,9.5,69.10000000000001,23.700000000000003,14.5,30.900000000000002,Sachsen-Anhalt,ST
15084,201315084,2013,Burgenlandkreis,624.5,2.2,29.1,15.700000000000001,9.8,68.8,24.3,13.3,31.200000000000003,Sachsen-Anhalt,ST
15084,200915084,2009,Burgenlandkreis,580.5,2.3000000000000003,27.200000000000003,15.100000000000001,8.8,70.4,24.6,14.5,31.3,Sachsen-Anhalt,ST
15084,200515084,2005,Burgenlandkreis,515.5,2.2,26.400000000000002,13.4,9.3,71.5,25.1,13.0,33.5,Sachsen-Anhalt,ST
15084,200215084,2002,Burgenlandkreis,497.40000000000003,2.5,27.5,13.100000000000001,10.9,70.0,25.3,11.8,33.0,Sachsen-Anhalt,ST
15085,201615085,2016,Landkreis Harz,686.0,2.1,29.1,18.900000000000002,8.4,68.8,25.1,12.3,31.3,Sachsen-Anhalt,ST
15085,201315085,2013,Landkreis Harz,664.9000000000001,2.0,29.400000000000002,18.8,8.8,68.5,25.3,11.3,31.900000000000002,Sachsen-Anhalt,ST
15085,200915085,2009,Landkreis Harz,617.4000000000001,2.1,27.8,17.5,8.700000000000001,70.10000000000001,25.200000000000003,11.100000000000001,33.7,Sachsen-Anhalt,ST
15085,200515085,2005,Landkreis Harz,558.5,2.5,27.900000000000002,16.7,9.4,69.60000000000001,25.200000000000003,10.4,34.0,Sachsen-Anhalt,ST
15085,200215085,2002,Landkreis Harz,542.2,3.1,27.900000000000002,15.0,10.9,69.0,25.8,9.4,33.800000000000004,Sachsen-Anhalt,ST
15086,201615086,2016,Landkreis Jerichower Land,640.8000000000001,4.6000000000000005,31.1,17.0,11.4,64.3,20.3,10.8,33.2,Sachsen-Anhalt,ST
15086,201315086,2013,Landkreis Jerichower Land,638.5,4.5,31.8,17.900000000000002,11.600000000000001,63.400000000000006,20.3,10.8,32.4,Sachsen-Anhalt,ST
15086,200915086,2009,Landkreis Jerichower Land,604.5,4.6000000000000005,29.6,16.8,11.100000000000001,65.7,20.400000000000002,10.3,35.1,Sachsen-Anhalt,ST
15086,200515086,2005,Landkreis Jerichower Land,551.2,4.6000000000000005,28.6,15.5,11.100000000000001,66.5,21.400000000000002,9.8,35.300000000000004,Sachsen-Anhalt,ST
15086,200215086,2002,Landkreis Jerichower Land,516.5,4.7,31.3,16.400000000000002,12.8,64.0,21.900000000000002,8.9,33.2,Sachsen-Anhalt,ST
15087,201615087,2016,Landkreis Mansfeld-Südharz,621.5,3.0,29.400000000000002,18.8,8.700000000000001,67.7,24.1,11.200000000000001,32.4,Sachsen-Anhalt,ST
15087,201315087,2013,Landkreis Mansfeld-Südharz,605.7,2.8000000000000003,29.5,18.5,9.4,67.7,25.1,10.9,31.700000000000003,Sachsen-Anhalt,ST
15087,200915087,2009,Landkreis Mansfeld-Südharz,557.7,3.3000000000000003,26.3,15.600000000000001,9.0,70.4,25.400000000000002,11.8,33.300000000000004,Sachsen-Anhalt,ST
15087,200515087,2005,Landkreis Mansfeld-Südharz,491.3,3.5,25.0,14.3,9.1,71.5,25.900000000000002,10.700000000000001,34.800000000000004,Sachsen-Anhalt,ST
15087,200215087,2002,Landkreis Mansfeld-Südharz,483.40000000000003,2.7,28.400000000000002,14.3,11.8,68.9,24.700000000000003,9.200000000000001,35.0,Sachsen-Anhalt,ST
15088,201615088,2016,Saalekreis,719.2,2.3000000000000003,32.4,19.200000000000003,9.700000000000001,65.2,28.6,15.8,20.900000000000002,Sachsen-Anhalt,ST
15088,201315088,2013,Saalekreis,699.0,2.1,33.0,19.400000000000002,10.100000000000001,64.8,28.3,16.3,20.200000000000003,Sachsen-Anhalt,ST
15088,200915088,2009,Saalekreis,625.6,2.2,33.5,19.6,10.3,64.4,28.400000000000002,13.600000000000001,22.3,Sachsen-Anhalt,ST
15088,200515088,2005,Saalekreis,544.7,2.5,32.800000000000004,17.8,11.3,64.7,28.6,13.200000000000001,22.900000000000002,Sachsen-Anhalt,ST
15088,200215088,2002,Saalekreis,534.1,2.6,33.9,17.5,12.5,63.2,29.1,12.0,22.1,Sachsen-Anhalt,ST
15089,201615089,2016,Salzlandkreis,672.7,2.0,30.900000000000002,20.6,7.6000000000000005,67.2,21.3,12.3,33.6,Sachsen-Anhalt,ST
15089,201315089,2013,Salzlandkreis,651.6,1.8,31.3,20.700000000000003,7.800000000000001,66.8,21.700000000000003,12.100000000000001,33.0,Sachsen-Anhalt,ST
15089,200915089,2009,Salzlandkreis,613.4,1.9000000000000001,29.200000000000003,19.200000000000003,7.300000000000001,68.8,21.700000000000003,12.5,34.6,Sachsen-Anhalt,ST
15089,200515089,2005,Salzlandkreis,511.1,2.3000000000000003,28.1,17.8,7.7,69.60000000000001,22.900000000000002,11.4,35.300000000000004,Sachsen-Anhalt,ST
15089,200215089,2002,Salzlandkreis,507.5,2.3000000000000003,31.1,18.0,10.0,66.4,23.5,9.600000000000001,33.300000000000004,Sachsen-Anhalt,ST
15090,201615090,2016,Landkreis Stendal,652.8000000000001,5.300000000000001,24.200000000000003,13.700000000000001,9.9,70.4,22.3,11.3,36.800000000000004,Sachsen-Anhalt,ST
15090,201315090,2013,Landkreis Stendal,634.1,5.0,24.700000000000003,13.4,10.5,70.0,22.400000000000002,11.700000000000001,35.800000000000004,Sachsen-Anhalt,ST
15090,200915090,2009,Landkreis Stendal,614.5,5.2,23.900000000000002,13.3,9.5,71.2,20.5,12.700000000000001,38.0,Sachsen-Anhalt,ST
15090,200515090,2005,Landkreis Stendal,533.6,5.4,23.6,12.200000000000001,10.4,70.8,21.5,9.9,39.300000000000004,Sachsen-Anhalt,ST
15090,200215090,2002,Landkreis Stendal,518.0,5.7,24.900000000000002,10.5,13.0,69.60000000000001,21.700000000000003,9.3,38.7,Sachsen-Anhalt,ST
15091,201615091,2016,Landkreis Wittenberg,678.6,3.4000000000000004,32.6,21.5,9.4,64.2,22.400000000000002,13.200000000000001,28.6,Sachsen-Anhalt,ST
15091,201315091,2013,Landkreis Wittenberg,652.2,3.2,32.800000000000004,21.6,9.600000000000001,64.0,22.700000000000003,12.600000000000001,28.700000000000003,Sachsen-Anhalt,ST
15091,200915091,2009,Landkreis Wittenberg,596.4,3.4000000000000004,31.5,20.900000000000002,9.1,65.3,21.8,13.8,29.700000000000003,Sachsen-Anhalt,ST
15091,200515091,2005,Landkreis Wittenberg,521.7,4.0,31.8,20.3,10.0,64.4,21.3,11.3,31.8,Sachsen-Anhalt,ST
15091,200215091,2002,Landkreis Wittenberg,510.6,5.0,32.800000000000004,19.6,11.600000000000001,62.2,20.700000000000003,9.5,31.900000000000002,Sachsen-Anhalt,ST
16051,201616051,2016,Erfurt,1028.7,0.30000000000000004,12.4,5.9,4.7,87.30000000000001,27.6,23.700000000000003,36.1,Thüringen,TH
16051,201316051,2013,Erfurt,1040.3,0.4,13.200000000000001,6.2,5.0,86.5,26.700000000000003,24.5,35.2,Thüringen,TH
16051,200916051,2009,Erfurt,1009.9000000000001,0.4,14.200000000000001,7.1000000000000005,5.300000000000001,85.4,25.6,23.0,36.800000000000004,Thüringen,TH
16051,200516051,2005,Erfurt,932.1,0.4,14.600000000000001,6.800000000000001,5.7,85.10000000000001,27.6,19.6,37.800000000000004,Thüringen,TH
16051,200216051,2002,Erfurt,961.8000000000001,0.6000000000000001,16.3,7.1000000000000005,6.6000000000000005,83.2,26.700000000000003,18.7,37.800000000000004,Thüringen,TH
16052,201616052,2016,Gera,857.2,0.4,16.5,9.4,5.7,82.9,24.8,18.3,39.7,Thüringen,TH
16052,201316052,2013,Gera,865.8000000000001,0.4,16.3,8.9,5.6000000000000005,83.30000000000001,24.3,20.200000000000003,38.7,Thüringen,TH
16052,200916052,2009,Gera,835.1,0.4,15.0,8.1,5.4,84.7,21.400000000000002,23.1,40.1,Thüringen,TH
16052,200516052,2005,Gera,768.2,0.4,14.4,7.7,5.300000000000001,85.2,21.200000000000003,22.8,41.2,Thüringen,TH
16052,200216052,2002,Gera,722.2,0.4,15.200000000000001,7.9,6.0,84.5,23.200000000000003,19.200000000000003,42.0,Thüringen,TH
16053,201616053,2016,Jena,945.7,,18.6,13.700000000000001,4.1000000000000005,81.5,19.0,20.1,42.400000000000006,Thüringen,TH
16053,201316053,2013,Jena,917.7,0.2,20.3,14.700000000000001,4.4,79.60000000000001,18.6,18.900000000000002,42.0,Thüringen,TH
16053,200916053,2009,Jena,861.9000000000001,0.2,20.200000000000003,14.8,4.4,79.80000000000001,19.8,17.6,42.400000000000006,Thüringen,TH
16053,200516053,2005,Jena,759.4000000000001,0.2,21.3,15.9,4.3,78.4,20.5,16.6,41.300000000000004,Thüringen,TH
16053,200216053,2002,Jena,787.1,0.2,22.5,15.700000000000001,5.7,77.5,19.200000000000003,15.700000000000001,42.6,Thüringen,TH
16054,201616054,2016,Suhl,1005.2,,18.400000000000002,13.200000000000001,4.2,81.60000000000001,23.6,17.0,41.0,Thüringen,TH
16054,201316054,2013,Suhl,1002.0,,19.900000000000002,13.600000000000001,5.4,79.60000000000001,24.900000000000002,16.3,38.5,Thüringen,TH
16054,200916054,2009,Suhl,858.7,,18.8,12.100000000000001,5.4,81.2,27.400000000000002,15.200000000000001,38.6,Thüringen,TH
16054,200516054,2005,Suhl,799.8000000000001,,17.8,12.0,5.0,81.7,27.8,16.2,37.800000000000004,Thüringen,TH
16054,200216054,2002,Suhl,755.6,0.4,18.400000000000002,11.200000000000001,6.4,81.60000000000001,29.200000000000003,15.600000000000001,36.800000000000004,Thüringen,TH
16055,201616055,2016,Weimar,833.6,,13.700000000000001,8.200000000000001,4.4,86.0,21.3,19.0,45.800000000000004,Thüringen,TH
16055,201316055,2013,Weimar,834.1,0.30000000000000004,13.700000000000001,7.6000000000000005,5.0,86.0,21.6,18.1,46.400000000000006,Thüringen,TH
16055,200916055,2009,Weimar,782.2,,13.5,7.6000000000000005,5.0,86.30000000000001,22.5,17.8,45.900000000000006,Thüringen,TH
16055,200516055,2005,Weimar,706.4000000000001,0.30000000000000004,14.8,7.9,6.0,85.2,23.0,16.0,46.2,Thüringen,TH
16055,200216055,2002,Weimar,727.9000000000001,0.30000000000000004,16.0,8.5,6.6000000000000005,83.7,21.8,13.600000000000001,48.300000000000004,Thüringen,TH
16056,201616056,2016,Eisenach,1101.4,0.30000000000000004,29.6,25.1,3.1,69.8,21.0,19.200000000000003,29.6,Thüringen,TH
16056,201316056,2013,Eisenach,1086.8,0.4,28.6,23.0,4.2,71.0,21.900000000000002,19.400000000000002,29.700000000000003,Thüringen,TH
16056,200916056,2009,Eisenach,1005.6,0.4,30.200000000000003,24.0,4.7,69.10000000000001,22.900000000000002,17.8,28.400000000000002,Thüringen,TH
16056,200516056,2005,Eisenach,901.4000000000001,0.4,31.3,26.0,4.5,68.3,24.900000000000002,15.100000000000001,28.3,Thüringen,TH
16056,200216056,2002,Eisenach,859.8000000000001,0.4,31.900000000000002,25.900000000000002,4.9,67.3,24.700000000000003,13.3,29.3,Thüringen,TH
16061,201616061,2016,Landkreis Eichsfeld,726.2,1.9000000000000001,38.300000000000004,25.6,11.4,60.0,18.900000000000002,14.0,27.1,Thüringen,TH
16061,201316061,2013,Landkreis Eichsfeld,694.0,2.4000000000000004,38.2,24.700000000000003,12.0,59.400000000000006,20.5,12.200000000000001,26.6,Thüringen,TH
16061,200916061,2009,Landkreis Eichsfeld,612.4,2.3000000000000003,39.6,25.200000000000003,12.8,58.1,20.400000000000002,9.200000000000001,28.6,Thüringen,TH
16061,200516061,2005,Landkreis Eichsfeld,535.5,2.4000000000000004,39.1,24.3,13.3,58.7,20.900000000000002,8.3,29.6,Thüringen,TH
16061,200216061,2002,Landkreis Eichsfeld,516.0,2.7,39.2,23.6,14.100000000000001,58.2,20.400000000000002,7.800000000000001,29.900000000000002,Thüringen,TH
16062,201616062,2016,Landkreis Nordhausen,742.8000000000001,1.8,29.200000000000003,18.3,8.6,68.8,21.6,13.200000000000001,34.0,Thüringen,TH
16062,201316062,2013,Landkreis Nordhausen,712.5,2.1,29.900000000000002,18.3,9.5,68.0,21.400000000000002,13.100000000000001,33.5,Thüringen,TH
16062,200916062,2009,Landkreis Nordhausen,656.6,2.1,29.8,16.8,10.9,68.10000000000001,22.0,11.100000000000001,35.0,Thüringen,TH
16062,200516062,2005,Landkreis Nordhausen,605.5,2.1,28.8,15.3,11.4,69.2,22.8,10.4,36.0,Thüringen,TH
16062,200216062,2002,Landkreis Nordhausen,583.4,2.3000000000000003,30.400000000000002,16.6,11.8,67.3,22.5,9.200000000000001,35.5,Thüringen,TH
16063,201616063,2016,Landkreis Wartburgkreis,681.9000000000001,2.6,42.1,32.800000000000004,7.6000000000000005,55.300000000000004,18.8,12.3,24.200000000000003,Thüringen,TH
16063,201316063,2013,Landkreis Wartburgkreis,635.8000000000001,3.1,42.6,32.7,8.200000000000001,54.300000000000004,19.1,11.3,23.900000000000002,Thüringen,TH
16063,200916063,2009,Landkreis Wartburgkreis,601.6,2.6,42.0,32.1,8.3,55.2,20.0,9.600000000000001,25.5,Thüringen,TH
16063,200516063,2005,Landkreis Wartburgkreis,555.8000000000001,2.8000000000000003,42.400000000000006,32.0,9.0,54.800000000000004,20.3,9.4,25.0,Thüringen,TH
16063,200216063,2002,Landkreis Wartburgkreis,533.0,3.2,43.400000000000006,32.0,10.100000000000001,53.400000000000006,19.700000000000003,8.1,25.700000000000003,Thüringen,TH
16064,201616064,2016,Landkreis Unstrut-Hainich-Kreis,716.8000000000001,3.0,28.0,17.900000000000002,8.8,69.0,20.1,12.4,36.5,Thüringen,TH
16064,201316064,2013,Landkreis Unstrut-Hainich-Kreis,689.6,3.5,28.900000000000002,18.8,8.9,67.8,20.3,11.700000000000001,35.9,Thüringen,TH
16064,200916064,2009,Landkreis Unstrut-Hainich-Kreis,626.2,3.5,28.3,17.7,9.3,68.4,19.900000000000002,11.700000000000001,36.7,Thüringen,TH
16064,200516064,2005,Landkreis Unstrut-Hainich-Kreis,569.0,4.1000000000000005,28.700000000000003,17.6,9.5,67.2,20.1,10.200000000000001,36.9,Thüringen,TH
16064,200216064,2002,Landkreis Unstrut-Hainich-Kreis,558.1,4.800000000000001,29.5,17.8,10.3,65.9,20.200000000000003,9.700000000000001,36.0,Thüringen,TH
16065,201616065,2016,Landkreis Kyffhäuserkreis,609.2,3.1,30.200000000000003,19.6,8.9,66.7,18.900000000000002,11.3,36.4,Thüringen,TH
16065,201316065,2013,Landkreis Kyffhäuserkreis,589.0,4.4,30.400000000000002,19.5,9.200000000000001,65.5,19.1,10.600000000000001,35.800000000000004,Thüringen,TH
16065,200916065,2009,Landkreis Kyffhäuserkreis,574.8000000000001,3.9000000000000004,28.1,17.1,9.4,67.7,18.400000000000002,9.4,40.0,Thüringen,TH
16065,200516065,2005,Landkreis Kyffhäuserkreis,514.4,3.9000000000000004,27.700000000000003,15.5,10.0,68.10000000000001,19.700000000000003,9.0,39.400000000000006,Thüringen,TH
16065,200216065,2002,Landkreis Kyffhäuserkreis,523.1,3.9000000000000004,29.3,14.0,12.8,67.2,19.400000000000002,8.4,39.400000000000006,Thüringen,TH
16066,201616066,2016,Landkreis Schmalkalden-Meiningen,763.0,1.7000000000000002,37.9,28.200000000000003,7.9,60.400000000000006,19.900000000000002,11.8,28.700000000000003,Thüringen,TH
16066,201316066,2013,Landkreis Schmalkalden-Meiningen,728.3000000000001,2.0,37.9,27.6,8.200000000000001,60.1,19.900000000000002,12.3,27.900000000000002,Thüringen,TH
16066,200916066,2009,Landkreis Schmalkalden-Meiningen,678.5,1.7000000000000002,37.5,27.5,8.1,60.7,20.700000000000003,10.8,29.200000000000003,Thüringen,TH
